Entity,Code,Year,freeassoc_vdem_owid,freeassoc_vdem_high_owid,freeassoc_vdem_low_owid
Bulgaria,BGR,1905,0.641,0.739,0.529
Bulgaria,BGR,1906,0.649,0.76,0.545
Bulgaria,BGR,1907,0.649,0.76,0.545
Bulgaria,BGR,1908,0.649,0.751,0.538
Bulgaria,BGR,1909,0.649,0.745,0.533
Bulgaria,BGR,1910,0.649,0.745,0.533
Bulgaria,BGR,1911,0.652,0.749,0.536
Bulgaria,BGR,1912,0.655,0.752,0.538
Bulgaria,BGR,1913,0.645,0.739,0.528
Bulgaria,BGR,1914,0.632,0.731,0.519
Bulgaria,BGR,1915,0.632,0.731,0.519
Bulgaria,BGR,1916,0.632,0.731,0.519
Bulgaria,BGR,1917,0.632,0.731,0.519
Bulgaria,BGR,1918,0.632,0.731,0.519
Bulgaria,BGR,1919,0.63,0.735,0.517
Bulgaria,BGR,1920,0.637,0.743,0.52
Bulgaria,BGR,1921,0.637,0.743,0.52
Bulgaria,BGR,1922,0.637,0.743,0.52
Bulgaria,BGR,1923,0.519,0.633,0.402
Bulgaria,BGR,1924,0.484,0.586,0.365
Bulgaria,BGR,1925,0.468,0.593,0.365
Bulgaria,BGR,1926,0.463,0.579,0.362
Bulgaria,BGR,1927,0.457,0.566,0.348
Bulgaria,BGR,1928,0.453,0.557,0.338
Bulgaria,BGR,1929,0.453,0.557,0.338
Bulgaria,BGR,1930,0.453,0.557,0.338
Bulgaria,BGR,1931,0.483,0.592,0.373
Bulgaria,BGR,1932,0.509,0.622,0.404
Bulgaria,BGR,1933,0.509,0.622,0.404
Bulgaria,BGR,1934,0.207,0.293,0.131
Bulgaria,BGR,1935,0.163,0.232,0.094
Bulgaria,BGR,1936,0.163,0.232,0.094
Bulgaria,BGR,1937,0.163,0.232,0.094
Bulgaria,BGR,1938,0.191,0.283,0.123
Bulgaria,BGR,1939,0.244,0.344,0.163
Bulgaria,BGR,1940,0.246,0.335,0.161
Bulgaria,BGR,1941,0.246,0.335,0.161
Bulgaria,BGR,1942,0.246,0.335,0.161
Bulgaria,BGR,1943,0.24,0.35,0.17
Bulgaria,BGR,1944,0.283,0.391,0.193
Bulgaria,BGR,1945,0.224,0.309,0.145
Bulgaria,BGR,1946,0.264,0.361,0.178
Bulgaria,BGR,1947,0.088,0.143,0.05
Bulgaria,BGR,1948,0.075,0.126,0.042
Bulgaria,BGR,1949,0.075,0.126,0.042
Bulgaria,BGR,1950,0.061,0.108,0.034
Bulgaria,BGR,1951,0.052,0.083,0.023
Bulgaria,BGR,1952,0.052,0.083,0.023
Bulgaria,BGR,1953,0.052,0.083,0.023
Bulgaria,BGR,1954,0.051,0.092,0.027
Bulgaria,BGR,1955,0.051,0.092,0.027
Bulgaria,BGR,1956,0.053,0.092,0.028
Bulgaria,BGR,1957,0.057,0.102,0.032
Bulgaria,BGR,1958,0.058,0.108,0.034
Bulgaria,BGR,1959,0.058,0.108,0.034
Bulgaria,BGR,1960,0.058,0.108,0.034
Bulgaria,BGR,1961,0.058,0.108,0.034
Bulgaria,BGR,1962,0.057,0.096,0.029
Bulgaria,BGR,1963,0.057,0.094,0.029
Bulgaria,BGR,1964,0.057,0.094,0.029
Bulgaria,BGR,1965,0.057,0.094,0.029
Bulgaria,BGR,1966,0.056,0.101,0.031
Bulgaria,BGR,1967,0.056,0.102,0.031
Bulgaria,BGR,1968,0.056,0.102,0.031
Bulgaria,BGR,1969,0.056,0.102,0.031
Bulgaria,BGR,1970,0.056,0.105,0.032
Bulgaria,BGR,1971,0.057,0.103,0.032
Bulgaria,BGR,1972,0.059,0.101,0.031
Bulgaria,BGR,1973,0.059,0.101,0.031
Bulgaria,BGR,1974,0.059,0.101,0.031
Bulgaria,BGR,1975,0.073,0.119,0.04
Bulgaria,BGR,1976,0.072,0.121,0.04
Bulgaria,BGR,1977,0.072,0.123,0.041
Bulgaria,BGR,1978,0.072,0.123,0.041
Bulgaria,BGR,1979,0.072,0.123,0.041
Bulgaria,BGR,1980,0.072,0.123,0.041
Bulgaria,BGR,1981,0.072,0.118,0.039
Bulgaria,BGR,1982,0.072,0.115,0.038
Bulgaria,BGR,1983,0.072,0.115,0.038
Bulgaria,BGR,1984,0.072,0.115,0.038
Bulgaria,BGR,1985,0.074,0.122,0.041
Bulgaria,BGR,1986,0.075,0.122,0.042
Bulgaria,BGR,1987,0.076,0.126,0.043
Bulgaria,BGR,1988,0.076,0.126,0.043
Bulgaria,BGR,1989,0.076,0.126,0.043
Bulgaria,BGR,1990,0.793,0.865,0.695
Bulgaria,BGR,1991,0.83,0.894,0.745
Bulgaria,BGR,1992,0.842,0.903,0.768
Bulgaria,BGR,1993,0.842,0.903,0.768
Bulgaria,BGR,1994,0.842,0.903,0.768
Bulgaria,BGR,1995,0.842,0.903,0.765
Bulgaria,BGR,1996,0.843,0.903,0.766
Bulgaria,BGR,1997,0.844,0.906,0.769
Bulgaria,BGR,1998,0.844,0.906,0.769
Bulgaria,BGR,1999,0.844,0.906,0.769
Bulgaria,BGR,2000,0.844,0.906,0.769
Bulgaria,BGR,2001,0.792,0.862,0.696
Bulgaria,BGR,2002,0.844,0.906,0.766
Bulgaria,BGR,2003,0.844,0.906,0.766
Bulgaria,BGR,2004,0.844,0.906,0.766
Bulgaria,BGR,2005,0.829,0.894,0.754
Bulgaria,BGR,2006,0.831,0.899,0.758
Bulgaria,BGR,2007,0.832,0.894,0.746
Bulgaria,BGR,2008,0.832,0.894,0.746
Bulgaria,BGR,2009,0.843,0.903,0.763
Bulgaria,BGR,2010,0.853,0.907,0.776
Bulgaria,BGR,2011,0.851,0.907,0.773
Bulgaria,BGR,2012,0.847,0.904,0.763
Bulgaria,BGR,2013,0.83,0.89,0.739
Bulgaria,BGR,2014,0.841,0.902,0.763
Bulgaria,BGR,2015,0.821,0.889,0.733
Bulgaria,BGR,2016,0.82,0.888,0.732
Bulgaria,BGR,2017,0.818,0.885,0.728
Bulgaria,BGR,2018,0.817,0.879,0.724
Bulgaria,BGR,2019,0.815,0.876,0.722
Bulgaria,BGR,2020,0.83,0.894,0.752
Bulgaria,BGR,2021,0.856,0.91,0.774
Bulgaria,BGR,2022,0.855,0.907,0.769
Croatia,HRV,1941,0.037,0.069,0.019
Croatia,HRV,1942,0.037,0.069,0.019
Croatia,HRV,1943,0.037,0.069,0.019
Croatia,HRV,1944,0.037,0.069,0.019
Croatia,HRV,1945,0.074,0.129,0.044
Croatia,HRV,1946,0.08,0.126,0.041
Croatia,HRV,1947,0.076,0.129,0.043
Croatia,HRV,1948,0.066,0.117,0.037
Croatia,HRV,1949,0.064,0.113,0.036
Croatia,HRV,1950,0.06,0.102,0.033
Croatia,HRV,1951,0.059,0.098,0.032
Croatia,HRV,1952,0.059,0.098,0.032
Croatia,HRV,1953,0.059,0.099,0.032
Croatia,HRV,1954,0.044,0.074,0.022
Croatia,HRV,1955,0.044,0.074,0.022
Croatia,HRV,1956,0.044,0.074,0.022
Croatia,HRV,1957,0.044,0.074,0.022
Croatia,HRV,1958,0.042,0.073,0.021
Croatia,HRV,1959,0.042,0.072,0.02
Croatia,HRV,1960,0.042,0.072,0.02
Croatia,HRV,1961,0.042,0.072,0.02
Croatia,HRV,1962,0.042,0.072,0.02
Croatia,HRV,1963,0.043,0.074,0.021
Croatia,HRV,1964,0.043,0.075,0.022
Croatia,HRV,1965,0.043,0.075,0.022
Croatia,HRV,1966,0.043,0.075,0.022
Croatia,HRV,1967,0.049,0.089,0.025
Croatia,HRV,1968,0.049,0.089,0.025
Croatia,HRV,1969,0.042,0.073,0.021
Croatia,HRV,1970,0.049,0.088,0.027
Croatia,HRV,1971,0.049,0.088,0.027
Croatia,HRV,1972,0.045,0.081,0.024
Croatia,HRV,1973,0.045,0.081,0.024
Croatia,HRV,1974,0.048,0.089,0.027
Croatia,HRV,1975,0.049,0.09,0.028
Croatia,HRV,1976,0.049,0.09,0.028
Croatia,HRV,1977,0.05,0.088,0.026
Croatia,HRV,1978,0.05,0.088,0.026
Croatia,HRV,1979,0.05,0.088,0.026
Croatia,HRV,1980,0.054,0.096,0.029
Croatia,HRV,1981,0.072,0.118,0.039
Croatia,HRV,1982,0.075,0.132,0.045
Croatia,HRV,1983,0.075,0.132,0.045
Croatia,HRV,1984,0.075,0.132,0.045
Croatia,HRV,1985,0.075,0.132,0.045
Croatia,HRV,1986,0.075,0.128,0.043
Croatia,HRV,1987,0.075,0.128,0.043
Croatia,HRV,1988,0.071,0.124,0.04
Croatia,HRV,1989,0.068,0.115,0.037
Croatia,HRV,1990,0.367,0.482,0.262
Croatia,HRV,1991,0.527,0.635,0.408
Croatia,HRV,1992,0.566,0.677,0.457
Croatia,HRV,1993,0.638,0.747,0.537
Croatia,HRV,1994,0.638,0.747,0.537
Croatia,HRV,1995,0.637,0.744,0.532
Croatia,HRV,1996,0.667,0.758,0.558
Croatia,HRV,1997,0.671,0.771,0.567
Croatia,HRV,1998,0.67,0.776,0.572
Croatia,HRV,1999,0.67,0.776,0.572
Croatia,HRV,2000,0.863,0.916,0.783
Croatia,HRV,2001,0.867,0.924,0.793
Croatia,HRV,2002,0.867,0.924,0.793
Croatia,HRV,2003,0.867,0.924,0.793
Croatia,HRV,2004,0.865,0.924,0.791
Croatia,HRV,2005,0.867,0.926,0.796
Croatia,HRV,2006,0.867,0.926,0.796
Croatia,HRV,2007,0.868,0.926,0.795
Croatia,HRV,2008,0.874,0.921,0.793
Croatia,HRV,2009,0.874,0.924,0.791
Croatia,HRV,2010,0.897,0.944,0.833
Croatia,HRV,2011,0.897,0.944,0.833
Croatia,HRV,2012,0.899,0.942,0.837
Croatia,HRV,2013,0.886,0.935,0.819
Croatia,HRV,2014,0.886,0.935,0.819
Croatia,HRV,2015,0.868,0.917,0.79
Croatia,HRV,2016,0.853,0.912,0.78
Croatia,HRV,2017,0.861,0.912,0.777
Croatia,HRV,2018,0.852,0.914,0.775
Croatia,HRV,2019,0.858,0.915,0.775
Croatia,HRV,2020,0.863,0.915,0.781
Croatia,HRV,2021,0.842,0.896,0.742
Croatia,HRV,2022,0.829,0.896,0.745
Cyprus,CYP,1900,0.33,0.44,0.227
Cyprus,CYP,1901,0.33,0.44,0.227
Cyprus,CYP,1902,0.33,0.44,0.227
Cyprus,CYP,1903,0.33,0.44,0.227
Cyprus,CYP,1904,0.33,0.44,0.227
Cyprus,CYP,1905,0.362,0.476,0.254
Cyprus,CYP,1906,0.362,0.476,0.254
Cyprus,CYP,1907,0.333,0.434,0.22
Cyprus,CYP,1908,0.333,0.434,0.22
Cyprus,CYP,1909,0.333,0.434,0.22
Cyprus,CYP,1910,0.333,0.434,0.22
Cyprus,CYP,1911,0.333,0.434,0.22
Cyprus,CYP,1912,0.333,0.434,0.22
Cyprus,CYP,1913,0.333,0.434,0.22
Cyprus,CYP,1914,0.333,0.434,0.22
Cyprus,CYP,1915,0.333,0.434,0.22
Cyprus,CYP,1916,0.333,0.434,0.22
Cyprus,CYP,1917,0.333,0.434,0.22
Cyprus,CYP,1918,0.333,0.434,0.22
Cyprus,CYP,1919,0.333,0.434,0.22
Cyprus,CYP,1920,0.333,0.434,0.22
Cyprus,CYP,1921,0.333,0.434,0.22
Cyprus,CYP,1922,0.333,0.434,0.22
Cyprus,CYP,1923,0.333,0.434,0.22
Cyprus,CYP,1924,0.333,0.434,0.22
Cyprus,CYP,1925,0.333,0.434,0.22
Cyprus,CYP,1926,0.333,0.434,0.22
Cyprus,CYP,1927,0.333,0.434,0.22
Cyprus,CYP,1928,0.333,0.434,0.22
Cyprus,CYP,1929,0.333,0.434,0.22
Cyprus,CYP,1930,0.333,0.434,0.22
Cyprus,CYP,1931,0.323,0.431,0.221
Cyprus,CYP,1932,0.323,0.431,0.221
Cyprus,CYP,1933,0.323,0.431,0.221
Cyprus,CYP,1934,0.323,0.431,0.221
Cyprus,CYP,1935,0.323,0.431,0.221
Cyprus,CYP,1936,0.323,0.431,0.221
Cyprus,CYP,1937,0.323,0.431,0.221
Cyprus,CYP,1938,0.323,0.431,0.221
Cyprus,CYP,1939,0.323,0.431,0.221
Cyprus,CYP,1940,0.323,0.431,0.221
Cyprus,CYP,1941,0.323,0.431,0.221
Cyprus,CYP,1942,0.323,0.431,0.221
Cyprus,CYP,1943,0.323,0.431,0.221
Cyprus,CYP,1944,0.323,0.431,0.221
Cyprus,CYP,1945,0.323,0.431,0.221
Cyprus,CYP,1946,0.323,0.431,0.221
Cyprus,CYP,1947,0.323,0.431,0.221
Cyprus,CYP,1948,0.323,0.431,0.221
Cyprus,CYP,1949,0.323,0.431,0.221
Cyprus,CYP,1950,0.304,0.423,0.214
Cyprus,CYP,1951,0.304,0.423,0.214
Cyprus,CYP,1952,0.304,0.423,0.214
Cyprus,CYP,1953,0.304,0.423,0.214
Cyprus,CYP,1954,0.304,0.423,0.214
Cyprus,CYP,1955,0.294,0.406,0.203
Cyprus,CYP,1956,0.294,0.406,0.203
Cyprus,CYP,1957,0.294,0.406,0.203
Cyprus,CYP,1958,0.294,0.406,0.203
Cyprus,CYP,1959,0.295,0.407,0.204
Cyprus,CYP,1960,0.608,0.712,0.487
Cyprus,CYP,1961,0.648,0.765,0.54
Cyprus,CYP,1962,0.652,0.747,0.525
Cyprus,CYP,1963,0.652,0.747,0.525
Cyprus,CYP,1964,0.652,0.747,0.525
Cyprus,CYP,1965,0.652,0.747,0.525
Cyprus,CYP,1966,0.652,0.747,0.525
Cyprus,CYP,1967,0.652,0.747,0.525
Cyprus,CYP,1968,0.663,0.763,0.543
Cyprus,CYP,1969,0.665,0.766,0.546
Cyprus,CYP,1970,0.69,0.783,0.564
Cyprus,CYP,1971,0.715,0.8,0.583
Cyprus,CYP,1972,0.715,0.8,0.583
Cyprus,CYP,1973,0.715,0.8,0.583
Cyprus,CYP,1974,0.741,0.835,0.641
Cyprus,CYP,1975,0.782,0.866,0.678
Cyprus,CYP,1976,0.813,0.885,0.719
Cyprus,CYP,1977,0.796,0.876,0.699
Cyprus,CYP,1978,0.796,0.876,0.699
Cyprus,CYP,1979,0.796,0.876,0.699
Cyprus,CYP,1980,0.796,0.876,0.699
Cyprus,CYP,1981,0.803,0.878,0.709
Cyprus,CYP,1982,0.808,0.879,0.716
Cyprus,CYP,1983,0.82,0.889,0.736
Cyprus,CYP,1984,0.821,0.89,0.739
Cyprus,CYP,1985,0.822,0.89,0.738
Cyprus,CYP,1986,0.832,0.891,0.732
Cyprus,CYP,1987,0.832,0.891,0.732
Cyprus,CYP,1988,0.828,0.889,0.734
Cyprus,CYP,1989,0.849,0.914,0.776
Cyprus,CYP,1990,0.879,0.933,0.812
Cyprus,CYP,1991,0.876,0.927,0.804
Cyprus,CYP,1992,0.884,0.929,0.806
Cyprus,CYP,1993,0.886,0.935,0.822
Cyprus,CYP,1994,0.887,0.936,0.824
Cyprus,CYP,1995,0.887,0.936,0.824
Cyprus,CYP,1996,0.887,0.936,0.821
Cyprus,CYP,1997,0.887,0.936,0.819
Cyprus,CYP,1998,0.884,0.934,0.817
Cyprus,CYP,1999,0.883,0.934,0.817
Cyprus,CYP,2000,0.891,0.94,0.828
Cyprus,CYP,2001,0.892,0.939,0.827
Cyprus,CYP,2002,0.893,0.938,0.827
Cyprus,CYP,2003,0.894,0.94,0.828
Cyprus,CYP,2004,0.906,0.945,0.841
Cyprus,CYP,2005,0.906,0.945,0.841
Cyprus,CYP,2006,0.907,0.948,0.846
Cyprus,CYP,2007,0.908,0.949,0.849
Cyprus,CYP,2008,0.906,0.943,0.835
Cyprus,CYP,2009,0.906,0.942,0.833
Cyprus,CYP,2010,0.906,0.942,0.833
Cyprus,CYP,2011,0.908,0.947,0.839
Cyprus,CYP,2012,0.91,0.95,0.844
Cyprus,CYP,2013,0.9,0.94,0.83
Cyprus,CYP,2014,0.9,0.939,0.829
Cyprus,CYP,2015,0.901,0.941,0.832
Cyprus,CYP,2016,0.9,0.941,0.834
Cyprus,CYP,2017,0.904,0.951,0.847
Cyprus,CYP,2018,0.901,0.944,0.84
Cyprus,CYP,2019,0.901,0.944,0.841
Cyprus,CYP,2020,0.898,0.941,0.831
Cyprus,CYP,2021,0.903,0.948,0.846
Cyprus,CYP,2022,0.885,0.93,0.806
Czechia,CZE,1789,0.064,0.123,0.039
Czechia,CZE,1790,0.064,0.123,0.039
Czechia,CZE,1791,0.064,0.123,0.039
Czechia,CZE,1792,0.064,0.123,0.039
Czechia,CZE,1793,0.048,0.086,0.024
Czechia,CZE,1794,0.048,0.086,0.024
Czechia,CZE,1795,0.048,0.086,0.024
Czechia,CZE,1796,0.048,0.086,0.024
Czechia,CZE,1797,0.048,0.086,0.024
Czechia,CZE,1798,0.048,0.086,0.024
Czechia,CZE,1799,0.048,0.086,0.024
Czechia,CZE,1800,0.048,0.086,0.024
Czechia,CZE,1801,0.048,0.086,0.024
Czechia,CZE,1802,0.048,0.086,0.024
Czechia,CZE,1803,0.048,0.086,0.024
Czechia,CZE,1804,0.048,0.086,0.024
Czechia,CZE,1805,0.048,0.086,0.024
Czechia,CZE,1806,0.048,0.086,0.024
Czechia,CZE,1807,0.048,0.086,0.024
Czechia,CZE,1808,0.048,0.086,0.024
Czechia,CZE,1809,0.048,0.086,0.024
Czechia,CZE,1810,0.048,0.086,0.024
Czechia,CZE,1811,0.048,0.086,0.024
Czechia,CZE,1812,0.048,0.086,0.024
Czechia,CZE,1813,0.048,0.086,0.024
Czechia,CZE,1814,0.048,0.086,0.024
Czechia,CZE,1815,0.048,0.086,0.024
Czechia,CZE,1816,0.048,0.086,0.024
Czechia,CZE,1817,0.048,0.086,0.024
Czechia,CZE,1818,0.048,0.086,0.024
Czechia,CZE,1819,0.048,0.086,0.024
Czechia,CZE,1820,0.048,0.086,0.024
Czechia,CZE,1821,0.048,0.086,0.024
Czechia,CZE,1822,0.048,0.086,0.024
Czechia,CZE,1823,0.048,0.086,0.024
Czechia,CZE,1824,0.048,0.086,0.024
Czechia,CZE,1825,0.048,0.086,0.024
Czechia,CZE,1826,0.048,0.086,0.024
Czechia,CZE,1827,0.048,0.086,0.024
Czechia,CZE,1828,0.048,0.086,0.024
Czechia,CZE,1829,0.048,0.086,0.024
Czechia,CZE,1830,0.048,0.086,0.024
Czechia,CZE,1831,0.048,0.086,0.024
Czechia,CZE,1832,0.048,0.086,0.024
Czechia,CZE,1833,0.048,0.086,0.024
Czechia,CZE,1834,0.048,0.086,0.024
Czechia,CZE,1835,0.048,0.086,0.024
Czechia,CZE,1836,0.048,0.086,0.024
Czechia,CZE,1837,0.048,0.086,0.024
Czechia,CZE,1838,0.048,0.086,0.024
Czechia,CZE,1839,0.048,0.086,0.024
Czechia,CZE,1840,0.048,0.086,0.024
Czechia,CZE,1841,0.048,0.086,0.024
Czechia,CZE,1842,0.048,0.086,0.024
Czechia,CZE,1843,0.048,0.086,0.024
Czechia,CZE,1844,0.048,0.086,0.024
Czechia,CZE,1845,0.048,0.086,0.024
Czechia,CZE,1846,0.048,0.086,0.024
Czechia,CZE,1847,0.048,0.086,0.024
Czechia,CZE,1848,0.118,0.193,0.07
Czechia,CZE,1849,0.057,0.1,0.028
Czechia,CZE,1850,0.057,0.1,0.028
Czechia,CZE,1851,0.057,0.1,0.028
Czechia,CZE,1852,0.057,0.1,0.028
Czechia,CZE,1853,0.057,0.1,0.028
Czechia,CZE,1854,0.057,0.1,0.028
Czechia,CZE,1855,0.057,0.1,0.028
Czechia,CZE,1856,0.057,0.1,0.028
Czechia,CZE,1857,0.057,0.1,0.028
Czechia,CZE,1858,0.057,0.1,0.028
Czechia,CZE,1859,0.057,0.1,0.028
Czechia,CZE,1860,0.057,0.1,0.028
Czechia,CZE,1861,0.057,0.1,0.028
Czechia,CZE,1862,0.057,0.1,0.028
Czechia,CZE,1863,0.057,0.1,0.028
Czechia,CZE,1864,0.057,0.1,0.028
Czechia,CZE,1865,0.057,0.1,0.028
Czechia,CZE,1866,0.057,0.1,0.028
Czechia,CZE,1867,0.321,0.446,0.219
Czechia,CZE,1868,0.321,0.446,0.219
Czechia,CZE,1869,0.321,0.446,0.219
Czechia,CZE,1870,0.434,0.56,0.307
Czechia,CZE,1871,0.45,0.574,0.328
Czechia,CZE,1872,0.45,0.574,0.328
Czechia,CZE,1873,0.471,0.589,0.339
Czechia,CZE,1874,0.471,0.589,0.339
Czechia,CZE,1875,0.442,0.576,0.323
Czechia,CZE,1876,0.442,0.576,0.323
Czechia,CZE,1877,0.442,0.576,0.323
Czechia,CZE,1878,0.442,0.576,0.323
Czechia,CZE,1879,0.447,0.585,0.331
Czechia,CZE,1880,0.447,0.585,0.331
Czechia,CZE,1881,0.447,0.585,0.331
Czechia,CZE,1882,0.447,0.585,0.331
Czechia,CZE,1883,0.447,0.585,0.331
Czechia,CZE,1884,0.447,0.585,0.331
Czechia,CZE,1885,0.446,0.568,0.319
Czechia,CZE,1886,0.446,0.568,0.319
Czechia,CZE,1887,0.446,0.568,0.319
Czechia,CZE,1888,0.551,0.667,0.419
Czechia,CZE,1889,0.621,0.735,0.511
Czechia,CZE,1890,0.682,0.79,0.573
Czechia,CZE,1891,0.68,0.786,0.577
Czechia,CZE,1892,0.68,0.786,0.577
Czechia,CZE,1893,0.68,0.786,0.577
Czechia,CZE,1894,0.68,0.786,0.577
Czechia,CZE,1895,0.68,0.786,0.577
Czechia,CZE,1896,0.68,0.786,0.577
Czechia,CZE,1897,0.68,0.785,0.578
Czechia,CZE,1898,0.68,0.785,0.578
Czechia,CZE,1899,0.68,0.785,0.578
Czechia,CZE,1900,0.68,0.783,0.576
Czechia,CZE,1901,0.68,0.783,0.576
Czechia,CZE,1902,0.68,0.783,0.576
Czechia,CZE,1903,0.68,0.783,0.576
Czechia,CZE,1904,0.68,0.783,0.576
Czechia,CZE,1905,0.68,0.783,0.576
Czechia,CZE,1906,0.68,0.783,0.576
Czechia,CZE,1907,0.715,0.803,0.599
Czechia,CZE,1908,0.731,0.813,0.61
Czechia,CZE,1909,0.731,0.813,0.61
Czechia,CZE,1910,0.731,0.813,0.61
Czechia,CZE,1911,0.727,0.819,0.62
Czechia,CZE,1912,0.723,0.824,0.626
Czechia,CZE,1913,0.723,0.824,0.626
Czechia,CZE,1914,0.707,0.795,0.598
Czechia,CZE,1915,0.707,0.795,0.598
Czechia,CZE,1916,0.707,0.795,0.598
Czechia,CZE,1917,0.707,0.795,0.598
Czechia,CZE,1918,0.83,0.899,0.745
Czechia,CZE,1919,0.83,0.899,0.745
Czechia,CZE,1920,0.879,0.928,0.802
Czechia,CZE,1921,0.899,0.94,0.826
Czechia,CZE,1922,0.899,0.94,0.826
Czechia,CZE,1923,0.899,0.94,0.826
Czechia,CZE,1924,0.899,0.94,0.826
Czechia,CZE,1925,0.898,0.94,0.825
Czechia,CZE,1926,0.895,0.938,0.824
Czechia,CZE,1927,0.895,0.938,0.824
Czechia,CZE,1928,0.895,0.938,0.824
Czechia,CZE,1929,0.896,0.939,0.826
Czechia,CZE,1930,0.881,0.929,0.806
Czechia,CZE,1931,0.866,0.921,0.795
Czechia,CZE,1932,0.866,0.921,0.795
Czechia,CZE,1933,0.862,0.919,0.788
Czechia,CZE,1934,0.856,0.917,0.794
Czechia,CZE,1935,0.862,0.916,0.777
Czechia,CZE,1936,0.861,0.917,0.773
Czechia,CZE,1937,0.861,0.917,0.773
Czechia,CZE,1938,0.712,0.793,0.596
Czechia,CZE,1939,0.099,0.159,0.059
Czechia,CZE,1940,0.019,0.037,0.009
Czechia,CZE,1941,0.019,0.037,0.009
Czechia,CZE,1942,0.019,0.037,0.009
Czechia,CZE,1943,0.019,0.037,0.009
Czechia,CZE,1944,0.019,0.037,0.009
Czechia,CZE,1945,0.093,0.149,0.055
Czechia,CZE,1946,0.212,0.3,0.136
Czechia,CZE,1947,0.227,0.321,0.154
Czechia,CZE,1948,0.094,0.153,0.057
Czechia,CZE,1949,0.041,0.076,0.023
Czechia,CZE,1950,0.041,0.076,0.023
Czechia,CZE,1951,0.041,0.076,0.023
Czechia,CZE,1952,0.041,0.076,0.023
Czechia,CZE,1953,0.041,0.076,0.023
Czechia,CZE,1954,0.049,0.088,0.025
Czechia,CZE,1955,0.049,0.09,0.027
Czechia,CZE,1956,0.049,0.09,0.027
Czechia,CZE,1957,0.049,0.09,0.027
Czechia,CZE,1958,0.049,0.09,0.027
Czechia,CZE,1959,0.049,0.09,0.027
Czechia,CZE,1960,0.049,0.091,0.027
Czechia,CZE,1961,0.049,0.092,0.027
Czechia,CZE,1962,0.049,0.092,0.027
Czechia,CZE,1963,0.049,0.092,0.027
Czechia,CZE,1964,0.049,0.089,0.027
Czechia,CZE,1965,0.05,0.086,0.027
Czechia,CZE,1966,0.05,0.086,0.027
Czechia,CZE,1967,0.053,0.087,0.027
Czechia,CZE,1968,0.069,0.119,0.041
Czechia,CZE,1969,0.058,0.096,0.031
Czechia,CZE,1970,0.055,0.094,0.031
Czechia,CZE,1971,0.055,0.094,0.031
Czechia,CZE,1972,0.049,0.083,0.026
Czechia,CZE,1973,0.054,0.087,0.028
Czechia,CZE,1974,0.054,0.087,0.028
Czechia,CZE,1975,0.054,0.087,0.028
Czechia,CZE,1976,0.056,0.098,0.031
Czechia,CZE,1977,0.056,0.101,0.032
Czechia,CZE,1978,0.056,0.101,0.032
Czechia,CZE,1979,0.056,0.101,0.032
Czechia,CZE,1980,0.056,0.101,0.032
Czechia,CZE,1981,0.057,0.1,0.032
Czechia,CZE,1982,0.057,0.099,0.032
Czechia,CZE,1983,0.057,0.099,0.032
Czechia,CZE,1984,0.057,0.099,0.032
Czechia,CZE,1985,0.057,0.099,0.032
Czechia,CZE,1986,0.058,0.098,0.031
Czechia,CZE,1987,0.058,0.097,0.03
Czechia,CZE,1988,0.058,0.097,0.03
Czechia,CZE,1989,0.064,0.105,0.034
Czechia,CZE,1990,0.893,0.938,0.828
Czechia,CZE,1991,0.919,0.954,0.859
Czechia,CZE,1992,0.916,0.953,0.86
Czechia,CZE,1993,0.914,0.953,0.862
Czechia,CZE,1994,0.914,0.953,0.862
Czechia,CZE,1995,0.914,0.953,0.862
Czechia,CZE,1996,0.916,0.954,0.862
Czechia,CZE,1997,0.917,0.954,0.863
Czechia,CZE,1998,0.917,0.954,0.861
Czechia,CZE,1999,0.917,0.953,0.86
Czechia,CZE,2000,0.917,0.953,0.86
Czechia,CZE,2001,0.917,0.953,0.86
Czechia,CZE,2002,0.917,0.953,0.861
Czechia,CZE,2003,0.917,0.953,0.862
Czechia,CZE,2004,0.917,0.953,0.862
Czechia,CZE,2005,0.917,0.953,0.862
Czechia,CZE,2006,0.917,0.956,0.868
Czechia,CZE,2007,0.918,0.959,0.873
Czechia,CZE,2008,0.918,0.959,0.873
Czechia,CZE,2009,0.903,0.948,0.849
Czechia,CZE,2010,0.892,0.938,0.83
Czechia,CZE,2011,0.906,0.945,0.842
Czechia,CZE,2012,0.906,0.945,0.842
Czechia,CZE,2013,0.906,0.944,0.845
Czechia,CZE,2014,0.906,0.944,0.845
Czechia,CZE,2015,0.906,0.944,0.845
Czechia,CZE,2016,0.906,0.944,0.845
Czechia,CZE,2017,0.888,0.934,0.825
Czechia,CZE,2018,0.883,0.933,0.824
Czechia,CZE,2019,0.887,0.93,0.811
Czechia,CZE,2020,0.888,0.933,0.813
Czechia,CZE,2021,0.867,0.92,0.794
Czechia,CZE,2022,0.88,0.93,0.807
Denmark,DNK,1789,0.571,0.692,0.452
Denmark,DNK,1790,0.571,0.692,0.452
Denmark,DNK,1791,0.571,0.692,0.452
Denmark,DNK,1792,0.571,0.692,0.452
Denmark,DNK,1793,0.571,0.692,0.452
Denmark,DNK,1794,0.571,0.692,0.452
Denmark,DNK,1795,0.571,0.692,0.452
Denmark,DNK,1796,0.571,0.692,0.452
Denmark,DNK,1797,0.571,0.692,0.452
