Entity,Code,Year,4_1_PopGrowthRate
Spain,ESP,2068,
Spain,ESP,2069,
Spain,ESP,2070,
Spain,ESP,2071,
Spain,ESP,2072,
Spain,ESP,2073,
Spain,ESP,2074,
Spain,ESP,2075,
Spain,ESP,2076,
Spain,ESP,2077,
Spain,ESP,2078,
Spain,ESP,2079,
Spain,ESP,2080,
Spain,ESP,2081,
Spain,ESP,2082,
Spain,ESP,2083,
Spain,ESP,2084,
Spain,ESP,2085,
Spain,ESP,2086,
Spain,ESP,2087,
Spain,ESP,2088,
Spain,ESP,2089,
Spain,ESP,2090,
Spain,ESP,2091,
Spain,ESP,2092,
Spain,ESP,2093,
Spain,ESP,2094,
Spain,ESP,2095,
Spain,ESP,2096,
Spain,ESP,2097,
Spain,ESP,2098,
Spain,ESP,2099,
Spain,ESP,2100,
Sweden,SWE,1950,0.81
Sweden,SWE,1951,0.72
Sweden,SWE,1952,0.72
Sweden,SWE,1953,0.69
Sweden,SWE,1954,0.63
Sweden,SWE,1955,0.66
Sweden,SWE,1956,0.65
Sweden,SWE,1957,0.6
Sweden,SWE,1958,0.62
Sweden,SWE,1959,0.62
Sweden,SWE,1960,0.55
Sweden,SWE,1961,0.61
Sweden,SWE,1962,0.62
Sweden,SWE,1963,0.7
Sweden,SWE,1964,0.83
Sweden,SWE,1965,0.82
Sweden,SWE,1966,0.82
Sweden,SWE,1967,0.77
Sweden,SWE,1968,0.62
Sweden,SWE,1969,0.53
Sweden,SWE,1970,0.58
Sweden,SWE,1971,0.57
Sweden,SWE,1972,0.52
Sweden,SWE,1973,0.45
Sweden,SWE,1974,0.44
Sweden,SWE,1975,0.32
Sweden,SWE,1976,0.22
Sweden,SWE,1977,0.22
Sweden,SWE,1978,0.17
Sweden,SWE,1979,0.19
Sweden,SWE,1980,0.19
Sweden,SWE,1981,0.17
Sweden,SWE,1982,0.17
Sweden,SWE,1983,0.17
Sweden,SWE,1984,0.21
Sweden,SWE,1985,0.23
Sweden,SWE,1986,0.29
Sweden,SWE,1987,0.33
Sweden,SWE,1988,0.38
Sweden,SWE,1989,0.49
Sweden,SWE,1990,0.53
Sweden,SWE,1991,0.54
Sweden,SWE,1992,0.53
Sweden,SWE,1993,0.46
Sweden,SWE,1994,0.46
Sweden,SWE,1995,0.34
Sweden,SWE,1996,0.27
Sweden,SWE,1997,0.24
Sweden,SWE,1998,0.23
Sweden,SWE,1999,0.22
Sweden,SWE,2000,0.28
Sweden,SWE,2001,0.3
Sweden,SWE,2002,0.35
Sweden,SWE,2003,0.44
Sweden,SWE,2004,0.51
Sweden,SWE,2005,0.54
Sweden,SWE,2006,0.63
Sweden,SWE,2007,0.68
Sweden,SWE,2008,0.74
Sweden,SWE,2009,0.82
Sweden,SWE,2010,0.9
Sweden,SWE,2011,0.92
Sweden,SWE,2012,0.94
Sweden,SWE,2013,0.99
Sweden,SWE,2014,1.04
Sweden,SWE,2015,1.04
Sweden,SWE,2016,1.06
Sweden,SWE,2017,1.03
Sweden,SWE,2018,1.03
Sweden,SWE,2019,1.04
Sweden,SWE,2020,0.92
Sweden,SWE,2021,0.97
Sweden,SWE,2022,
Sweden,SWE,2023,
Sweden,SWE,2024,
Sweden,SWE,2025,
Sweden,SWE,2026,
Sweden,SWE,2027,
Sweden,SWE,2028,
Sweden,SWE,2029,
Sweden,SWE,2030,
Sweden,SWE,2031,
Sweden,SWE,2032,
Sweden,SWE,2033,
Sweden,SWE,2034,
Sweden,SWE,2035,
Sweden,SWE,2036,
Sweden,SWE,2037,
Sweden,SWE,2038,
Sweden,SWE,2039,
Sweden,SWE,2040,
Sweden,SWE,2041,
Sweden,SWE,2042,
Sweden,SWE,2043,
Sweden,SWE,2044,
Sweden,SWE,2045,
Sweden,SWE,2046,
Sweden,SWE,2047,
Sweden,SWE,2048,
Sweden,SWE,2049,
Sweden,SWE,2050,
Sweden,SWE,2051,
Sweden,SWE,2052,
Sweden,SWE,2053,
Sweden,SWE,2054,
Sweden,SWE,2055,
Sweden,SWE,2056,
Sweden,SWE,2057,
Sweden,SWE,2058,
Sweden,SWE,2059,
Sweden,SWE,2060,
Sweden,SWE,2061,
Sweden,SWE,2062,
Sweden,SWE,2063,
Sweden,SWE,2064,
Sweden,SWE,2065,
Sweden,SWE,2066,
Sweden,SWE,2067,
Sweden,SWE,2068,
Sweden,SWE,2069,
Sweden,SWE,2070,
Sweden,SWE,2071,
Sweden,SWE,2072,
Sweden,SWE,2073,
Sweden,SWE,2074,
Sweden,SWE,2075,
Sweden,SWE,2076,
Sweden,SWE,2077,
Sweden,SWE,2078,
Sweden,SWE,2079,
Sweden,SWE,2080,
Sweden,SWE,2081,
Sweden,SWE,2082,
Sweden,SWE,2083,
Sweden,SWE,2084,
Sweden,SWE,2085,
Sweden,SWE,2086,
Sweden,SWE,2087,
Sweden,SWE,2088,
Sweden,SWE,2089,
Sweden,SWE,2090,
Sweden,SWE,2091,
Sweden,SWE,2092,
Sweden,SWE,2093,
Sweden,SWE,2094,
Sweden,SWE,2095,
Sweden,SWE,2096,
Sweden,SWE,2097,
Sweden,SWE,2098,
Sweden,SWE,2099,
Sweden,SWE,2100,
United Kingdom,GBR,1950,0.5
United Kingdom,GBR,1951,0.37
United Kingdom,GBR,1952,0.48
United Kingdom,GBR,1953,0.49
United Kingdom,GBR,1954,0.46
United Kingdom,GBR,1955,0.41
United Kingdom,GBR,1956,0.48
United Kingdom,GBR,1957,0.54
United Kingdom,GBR,1958,0.54
United Kingdom,GBR,1959,0.54
United Kingdom,GBR,1960,0.61
United Kingdom,GBR,1961,0.6
United Kingdom,GBR,1962,0.62
United Kingdom,GBR,1963,0.6
United Kingdom,GBR,1964,0.72
United Kingdom,GBR,1965,0.65
United Kingdom,GBR,1966,0.57
United Kingdom,GBR,1967,0.58
United Kingdom,GBR,1968,0.48
United Kingdom,GBR,1969,0.43
United Kingdom,GBR,1970,0.4
United Kingdom,GBR,1971,0.41
United Kingdom,GBR,1972,0.24
United Kingdom,GBR,1973,0.15
United Kingdom,GBR,1974,0.09
United Kingdom,GBR,1975,0.03
United Kingdom,GBR,1976,-0.04
United Kingdom,GBR,1977,-0.02
United Kingdom,GBR,1978,0.01
United Kingdom,GBR,1979,0.08
United Kingdom,GBR,1980,0.14
United Kingdom,GBR,1981,0.11
United Kingdom,GBR,1982,0.08
United Kingdom,GBR,1983,0.1
United Kingdom,GBR,1984,0.14
United Kingdom,GBR,1985,0.13
United Kingdom,GBR,1986,0.15
United Kingdom,GBR,1987,0.22
United Kingdom,GBR,1988,0.23
United Kingdom,GBR,1989,0.2
United Kingdom,GBR,1990,0.27
United Kingdom,GBR,1991,0.25
United Kingdom,GBR,1992,0.27
United Kingdom,GBR,1993,0.21
United Kingdom,GBR,1994,0.27
United Kingdom,GBR,1995,0.23
United Kingdom,GBR,1996,0.28
United Kingdom,GBR,1997,0.31
United Kingdom,GBR,1998,0.33
United Kingdom,GBR,1999,0.34
United Kingdom,GBR,2000,0.39
United Kingdom,GBR,2001,0.43
United Kingdom,GBR,2002,0.46
United Kingdom,GBR,2003,0.53
United Kingdom,GBR,2004,0.63
United Kingdom,GBR,2005,0.66
United Kingdom,GBR,2006,0.73
United Kingdom,GBR,2007,0.77
United Kingdom,GBR,2008,0.8
United Kingdom,GBR,2009,0.82
United Kingdom,GBR,2010,0.83
United Kingdom,GBR,2011,0.84
United Kingdom,GBR,2012,0.8
United Kingdom,GBR,2013,0.74
United Kingdom,GBR,2014,0.72
United Kingdom,GBR,2015,0.66
United Kingdom,GBR,2016,0.65
United Kingdom,GBR,2017,0.59
United Kingdom,GBR,2018,0.52
United Kingdom,GBR,2019,0.52
United Kingdom,GBR,2020,0.32
United Kingdom,GBR,2021,0.34
United Kingdom,GBR,2022,
United Kingdom,GBR,2023,
United Kingdom,GBR,2024,
United Kingdom,GBR,2025,
United Kingdom,GBR,2026,
United Kingdom,GBR,2027,
United Kingdom,GBR,2028,
United Kingdom,GBR,2029,
United Kingdom,GBR,2030,
United Kingdom,GBR,2031,
United Kingdom,GBR,2032,
United Kingdom,GBR,2033,
United Kingdom,GBR,2034,
United Kingdom,GBR,2035,
United Kingdom,GBR,2036,
United Kingdom,GBR,2037,
United Kingdom,GBR,2038,
United Kingdom,GBR,2039,
United Kingdom,GBR,2040,
United Kingdom,GBR,2041,
United Kingdom,GBR,2042,
United Kingdom,GBR,2043,
United Kingdom,GBR,2044,
United Kingdom,GBR,2045,
United Kingdom,GBR,2046,
United Kingdom,GBR,2047,
United Kingdom,GBR,2048,
United Kingdom,GBR,2049,
United Kingdom,GBR,2050,
United Kingdom,GBR,2051,
United Kingdom,GBR,2052,
United Kingdom,GBR,2053,
United Kingdom,GBR,2054,
United Kingdom,GBR,2055,
United Kingdom,GBR,2056,
United Kingdom,GBR,2057,
United Kingdom,GBR,2058,
United Kingdom,GBR,2059,
United Kingdom,GBR,2060,
United Kingdom,GBR,2061,
United Kingdom,GBR,2062,
United Kingdom,GBR,2063,
United Kingdom,GBR,2064,
United Kingdom,GBR,2065,
United Kingdom,GBR,2066,
United Kingdom,GBR,2067,
United Kingdom,GBR,2068,
United Kingdom,GBR,2069,
United Kingdom,GBR,2070,
United Kingdom,GBR,2071,
United Kingdom,GBR,2072,
United Kingdom,GBR,2073,
United Kingdom,GBR,2074,
United Kingdom,GBR,2075,
United Kingdom,GBR,2076,
United Kingdom,GBR,2077,
United Kingdom,GBR,2078,
United Kingdom,GBR,2079,
United Kingdom,GBR,2080,
United Kingdom,GBR,2081,
United Kingdom,GBR,2082,
United Kingdom,GBR,2083,
United Kingdom,GBR,2084,
United Kingdom,GBR,2085,
United Kingdom,GBR,2086,
United Kingdom,GBR,2087,
United Kingdom,GBR,2088,
United Kingdom,GBR,2089,
United Kingdom,GBR,2090,
United Kingdom,GBR,2091,
United Kingdom,GBR,2092,
United Kingdom,GBR,2093,
United Kingdom,GBR,2094,
United Kingdom,GBR,2095,
United Kingdom,GBR,2096,
United Kingdom,GBR,2097,
United Kingdom,GBR,2098,
United Kingdom,GBR,2099,
United Kingdom,GBR,2100,
