Year,country,region,brd_best,brd_high,brd_low,Code
2020,India,Asia,1,1,1,IND
2020,India,Asia,1,1,1,IND
2020,India,Asia,0,1,0,IND
2020,India,Asia,1,1,1,IND
2020,India,Asia,1,1,1,IND
2020,India,Asia,1,1,1,IND
1997,India,Asia,77,77,77,IND
1997,India,Asia,0,161,0,IND
1997,India,Asia,43,43,43,IND
1997,India,Asia,8,8,8,IND
1997,India,Asia,1,1,1,IND
1997,India,Asia,1,1,1,IND
1997,India,Asia,3,3,3,IND
1997,India,Asia,3,3,3,IND
1998,India,Asia,0,66,0,IND
1998,India,Asia,5,5,5,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,3,3,3,IND
2009,India,Asia,9,9,6,IND
2009,India,Asia,3,3,3,IND
2009,India,Asia,3,3,3,IND
2009,India,Asia,0,4,0,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,4,4,4,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,5,5,5,IND
2009,India,Asia,15,15,15,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,3,3,3,IND
2009,India,Asia,7,7,5,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,3,3,3,IND
2012,India,Asia,2,2,0,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,2,2,2,IND
2012,India,Asia,3,3,3,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,2,2,2,IND
2012,India,Asia,2,2,2,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,2,2,2,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,3,3,3,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,2,2,2,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,3,3,3,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,2,2,2,IND
2012,India,Asia,2,2,2,IND
2012,India,Asia,2,2,2,IND
2012,India,Asia,4,4,4,IND
2012,India,Asia,1,1,1,IND
2013,India,Asia,1,1,1,IND
2013,India,Asia,1,1,0,IND
2013,India,Asia,1,1,1,IND
2013,India,Asia,1,1,1,IND
2013,India,Asia,1,1,1,IND
2013,India,Asia,1,1,0,IND
2013,India,Asia,3,3,3,IND
2014,India,Asia,3,3,3,IND
2000,India,Asia,3,3,3,IND
1989,India,Asia,120,151,120,IND
1989,India,Asia,1,1,1,IND
2003,India,Asia,2,2,2,IND
2003,India,Asia,3,3,3,IND
2004,India,Asia,6,6,6,IND
2004,India,Asia,2,2,2,IND
2004,India,Asia,1,1,1,IND
2004,India,Asia,17,17,17,IND
2005,India,Asia,2,2,2,IND
2005,India,Asia,1,1,1,IND
2006,India,Asia,1,1,1,IND
2006,India,Asia,1,1,1,IND
2006,India,Asia,1,1,1,IND
2006,India,Asia,2,2,2,IND
2006,India,Asia,2,2,2,IND
2006,India,Asia,1,1,1,IND
2006,India,Asia,1,1,1,IND
2007,India,Asia,2,2,2,IND
2007,India,Asia,2,2,2,IND
2007,India,Asia,1,1,1,IND
2007,India,Asia,1,1,1,IND
2007,India,Asia,1,1,1,IND
2007,India,Asia,3,3,3,IND
2008,India,Asia,2,2,2,IND
2010,India,Asia,2,2,0,IND
2021,India,Asia,2,2,2,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,2,2,2,IND
2012,India,Asia,14,14,14,IND
2012,India,Asia,3,3,3,IND
2012,India,Asia,3,3,3,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,4,4,4,IND
2012,India,Asia,3,3,3,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,2,2,2,IND
2012,India,Asia,4,4,4,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,5,5,5,IND
2012,India,Asia,3,3,3,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,3,3,3,IND
2012,India,Asia,2,2,2,IND
2012,India,Asia,3,3,3,IND
2012,India,Asia,3,3,3,IND
2012,India,Asia,3,3,3,IND
2012,India,Asia,2,2,2,IND
2012,India,Asia,3,3,3,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,0,IND
1998,India,Asia,2,2,2,IND
1999,India,Asia,1,1,1,IND
2000,India,Asia,1,1,1,IND
2000,India,Asia,5,5,5,IND
2000,India,Asia,1,1,1,IND
2000,India,Asia,2,2,2,IND
2000,India,Asia,1,1,1,IND
2000,India,Asia,1,1,1,IND
2000,India,Asia,3,3,3,IND
2000,India,Asia,7,7,4,IND
2000,India,Asia,4,4,4,IND
2001,India,Asia,3,3,3,IND
2002,India,Asia,7,7,7,IND
2003,India,Asia,1,1,1,IND
2003,India,Asia,2,2,2,IND
2006,India,Asia,2,2,2,IND
2007,India,Asia,4,4,4,IND
2007,India,Asia,1,1,1,IND
2008,India,Asia,3,3,3,IND
2008,India,Asia,1,1,1,IND
2000,India,Asia,0,2,0,IND
2000,India,Asia,7,7,7,IND
2000,India,Asia,4,4,4,IND
2000,India,Asia,3,3,3,IND
2000,India,Asia,5,5,5,IND
2000,India,Asia,4,4,4,IND
2000,India,Asia,4,4,4,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,4,4,4,IND
2011,India,Asia,3,3,3,IND
2011,India,Asia,4,4,4,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,5,5,5,IND
2011,India,Asia,2,2,2,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,2,2,2,IND
2012,India,Asia,4,4,0,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,2,2,2,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,2,2,2,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,2,2,2,IND
2012,India,Asia,3,3,3,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2013,India,Asia,1,1,1,IND
2013,India,Asia,1,1,1,IND
2013,India,Asia,2,2,2,IND
2013,India,Asia,2,2,2,IND
2013,India,Asia,1,1,1,IND
2013,India,Asia,1,1,1,IND
2013,India,Asia,3,3,3,IND
2013,India,Asia,1,2,1,IND
2013,India,Asia,1,1,1,IND
2013,India,Asia,5,6,5,IND
2013,India,Asia,1,1,1,IND
2014,India,Asia,2,2,2,IND
2014,India,Asia,1,1,1,IND
2014,India,Asia,3,3,3,IND
2014,India,Asia,1,1,1,IND
2014,India,Asia,0,1,0,IND
2014,India,Asia,1,1,1,IND
2014,India,Asia,2,2,0,IND
2014,India,Asia,1,1,1,IND
2014,India,Asia,1,1,1,IND
2014,India,Asia,1,1,1,IND
2014,India,Asia,1,2,0,IND
2014,India,Asia,0,1,0,IND
2014,India,Asia,1,1,1,IND
2014,India,Asia,2,2,2,IND
2014,India,Asia,2,2,2,IND
2014,India,Asia,1,1,1,IND
2014,India,Asia,1,1,1,IND
2014,India,Asia,1,1,1,IND
2014,India,Asia,3,3,3,IND
2014,India,Asia,0,3,0,IND
2014,India,Asia,1,1,1,IND
2015,India,Asia,2,2,2,IND
2015,India,Asia,1,1,1,IND
2015,India,Asia,4,4,4,IND
2015,India,Asia,1,1,1,IND
2015,India,Asia,1,1,1,IND
2015,India,Asia,1,1,1,IND
2015,India,Asia,1,1,1,IND
2015,India,Asia,1,1,1,IND
2015,India,Asia,1,1,1,IND
2015,India,Asia,1,1,1,IND
2015,India,Asia,1,1,1,IND
2015,India,Asia,2,2,2,IND
2015,India,Asia,1,1,1,IND
2015,India,Asia,1,1,1,IND
2016,India,Asia,1,1,1,IND
2016,India,Asia,1,1,1,IND
2016,India,Asia,1,1,1,IND
2016,India,Asia,1,1,1,IND
1999,India,Asia,3,3,3,IND
2000,India,Asia,4,4,4,IND
2000,India,Asia,1,1,1,IND
2000,India,Asia,1,1,1,IND
2000,India,Asia,3,3,3,IND
2000,India,Asia,1,1,1,IND
2000,India,Asia,10,10,10,IND
2000,India,Asia,0,1,0,IND
2000,India,Asia,5,5,5,IND
2000,India,Asia,3,3,3,IND
2000,India,Asia,3,3,3,IND
2000,India,Asia,25,25,25,IND
2000,India,Asia,3,3,3,IND
2000,India,Asia,2,2,2,IND
2000,India,Asia,1,1,1,IND
2000,India,Asia,4,4,4,IND
2000,India,Asia,1,1,1,IND
2000,India,Asia,2,2,2,IND
2000,India,Asia,3,3,3,IND
2000,India,Asia,3,3,3,IND
2000,India,Asia,10,10,10,IND
2003,India,Asia,1,1,1,IND
2003,India,Asia,1,1,1,IND
2003,India,Asia,6,6,6,IND
2003,India,Asia,4,4,4,IND
2003,India,Asia,3,3,3,IND
2003,India,Asia,4,4,4,IND
2003,India,Asia,1,1,1,IND
2003,India,Asia,3,3,3,IND
2003,India,Asia,8,8,8,IND
2003,India,Asia,3,3,3,IND
2003,India,Asia,2,2,2,IND
2003,India,Asia,1,1,1,IND
2003,India,Asia,1,1,1,IND
2003,India,Asia,0,3,0,IND
1998,India,Asia,58,58,58,IND
2013,India,Asia,1,1,1,IND
2013,India,Asia,0,1,0,IND
2013,India,Asia,1,1,0,IND
2013,India,Asia,0,1,0,IND
2013,India,Asia,1,1,1,IND
2014,India,Asia,0,1,0,IND
2014,India,Asia,5,6,5,IND
2014,India,Asia,1,1,1,IND
2014,India,Asia,1,1,1,IND
2014,India,Asia,1,1,1,IND
2014,India,Asia,3,3,3,IND
2014,India,Asia,1,1,1,IND
2014,India,Asia,1,1,0,IND
2014,India,Asia,1,1,0,IND
2014,India,Asia,1,1,0,IND
2014,India,Asia,0,2,0,IND
2014,India,Asia,1,1,0,IND
2014,India,Asia,1,1,0,IND
2014,India,Asia,7,7,0,IND
2014,India,Asia,1,1,0,IND
2014,India,Asia,3,3,3,IND
2014,India,Asia,9,9,0,IND
2014,India,Asia,8,18,0,IND
2014,India,Asia,4,21,0,IND
2014,India,Asia,0,5,0,IND
2014,India,Asia,0,1,0,IND
2014,India,Asia,8,8,0,IND
2014,India,Asia,3,3,0,IND
2014,India,Asia,1,1,0,IND
2014,India,Asia,1,1,1,IND
2014,India,Asia,1,1,0,IND
2014,India,Asia,0,1,0,IND
2014,India,Asia,0,1,0,IND
2014,India,Asia,0,1,0,IND
2014,India,Asia,12,14,0,IND
2014,India,Asia,6,6,0,IND
2014,India,Asia,5,5,0,IND
2014,India,Asia,8,8,0,IND
2014,India,Asia,3,3,0,IND
2014,India,Asia,37,37,0,IND
2014,India,Asia,0,1,0,IND
2014,India,Asia,1,1,0,IND
2013,India,Asia,2,2,2,IND
2013,India,Asia,1,1,1,IND
2013,India,Asia,2,2,2,IND
2013,India,Asia,1,1,1,IND
2013,India,Asia,2,2,2,IND
2013,India,Asia,2,2,2,IND
2013,India,Asia,1,1,1,IND
2013,India,Asia,2,2,2,IND
2013,India,Asia,2,2,2,IND
2013,India,Asia,1,1,1,IND
2013,India,Asia,1,1,1,IND
2013,India,Asia,1,1,1,IND
2013,India,Asia,1,1,1,IND
2013,India,Asia,1,1,1,IND
2013,India,Asia,2,2,2,IND
2013,India,Asia,1,1,1,IND
2013,India,Asia,2,2,2,IND
2013,India,Asia,2,2,0,IND
2013,India,Asia,1,1,1,IND
2014,India,Asia,0,6,0,IND
2014,India,Asia,0,7,0,IND
2014,India,Asia,2,2,2,IND
2014,India,Asia,2,5,2,IND
2014,India,Asia,2,2,2,IND
2014,India,Asia,1,1,1,IND
2014,India,Asia,1,1,1,IND
2014,India,Asia,1,1,1,IND
2014,India,Asia,1,1,1,IND
2014,India,Asia,1,1,1,IND
2014,India,Asia,1,1,1,IND
2014,India,Asia,1,1,1,IND
2014,India,Asia,3,3,0,IND
2014,India,Asia,2,2,2,IND
2014,India,Asia,1,2,1,IND
2014,India,Asia,0,1,0,IND
2014,India,Asia,1,1,1,IND
2014,India,Asia,1,1,1,IND
2014,India,Asia,1,1,1,IND
2014,India,Asia,1,1,1,IND
2014,India,Asia,1,1,1,IND
2014,India,Asia,1,1,1,IND
2014,India,Asia,1,1,1,IND
2014,India,Asia,1,1,0,IND
2014,India,Asia,4,4,4,IND
2014,India,Asia,1,1,1,IND
2014,India,Asia,1,1,1,IND
2014,India,Asia,2,2,0,IND
2014,India,Asia,2,2,2,IND
2014,India,Asia,0,1,0,IND
2014,India,Asia,2,2,2,IND
2015,India,Asia,0,2,0,IND
2015,India,Asia,4,2,4,IND
2015,India,Asia,1,1,1,IND
2015,India,Asia,1,1,1,IND
2015,India,Asia,1,1,1,IND
2015,India,Asia,1,1,1,IND
2015,India,Asia,1,1,1,IND
2015,India,Asia,2,2,2,IND
2015,India,Asia,1,1,1,IND
2015,India,Asia,1,1,1,IND
2015,India,Asia,1,1,1,IND
2015,India,Asia,1,1,1,IND
2015,India,Asia,4,4,4,IND
2015,India,Asia,9,9,9,IND
2015,India,Asia,1,1,1,IND
2015,India,Asia,20,22,20,IND
2015,India,Asia,83,100,20,IND
2015,India,Asia,1,1,1,IND
2015,India,Asia,1,1,1,IND
2015,India,Asia,2,2,2,IND
2015,India,Asia,1,1,1,IND
2015,India,Asia,1,1,1,IND
2015,India,Asia,1,1,1,IND
2015,India,Asia,2,2,2,IND
2015,India,Asia,1,1,1,IND
2015,India,Asia,1,1,1,IND
2015,India,Asia,8,8,8,IND
2015,India,Asia,2,2,2,IND
2015,India,Asia,1,1,1,IND
2015,India,Asia,3,3,3,IND
2015,India,Asia,0,11,0,IND
2015,India,Asia,2,2,2,IND
2015,India,Asia,2,2,2,IND
2015,India,Asia,1,1,1,IND
2015,India,Asia,1,1,1,IND
2015,India,Asia,1,1,1,IND
2015,India,Asia,1,2,1,IND
2015,India,Asia,3,3,3,IND
2015,India,Asia,1,1,1,IND
2015,India,Asia,1,1,1,IND
2015,India,Asia,1,1,1,IND
2015,India,Asia,1,1,1,IND
2015,India,Asia,1,1,1,IND
2016,India,Asia,1,1,1,IND
2016,India,Asia,1,1,1,IND
2016,India,Asia,1,1,1,IND
2016,India,Asia,1,1,1,IND
2016,India,Asia,2,2,2,IND
2016,India,Asia,4,4,4,IND
2016,India,Asia,1,1,1,IND
2016,India,Asia,1,1,1,IND
2016,India,Asia,1,1,1,IND
2016,India,Asia,1,1,1,IND
2016,India,Asia,1,2,1,IND
2016,India,Asia,1,1,1,IND
2016,India,Asia,2,2,2,IND
2016,India,Asia,1,1,1,IND
2016,India,Asia,1,1,1,IND
2016,India,Asia,1,1,1,IND
2016,India,Asia,1,1,1,IND
2016,India,Asia,1,1,1,IND
2016,India,Asia,1,1,1,IND
2016,India,Asia,1,1,1,IND
2016,India,Asia,2,2,2,IND
2016,India,Asia,1,1,1,IND
2016,India,Asia,1,1,1,IND
2016,India,Asia,3,3,3,IND
2016,India,Asia,0,6,0,IND
2016,India,Asia,1,1,1,IND
2016,India,Asia,0,5,0,IND
2016,India,Asia,0,10,0,IND
2016,India,Asia,1,1,1,IND
2016,India,Asia,1,1,1,IND
2016,India,Asia,1,1,1,IND
2016,India,Asia,1,1,1,IND
2016,India,Asia,1,1,1,IND
2016,India,Asia,3,3,3,IND
2016,India,Asia,1,1,1,IND
2016,India,Asia,1,1,1,IND
2016,India,Asia,2,2,2,IND
2016,India,Asia,1,1,1,IND
2016,India,Asia,1,1,1,IND
2017,India,Asia,1,1,1,IND
2017,India,Asia,4,4,4,IND
2017,India,Asia,5,5,5,IND
2017,India,Asia,1,1,1,IND
2017,India,Asia,1,1,1,IND
2017,India,Asia,1,1,1,IND
2017,India,Asia,2,2,2,IND
2017,India,Asia,0,1,0,IND
2017,India,Asia,1,1,1,IND
2017,India,Asia,2,2,2,IND
2017,India,Asia,1,1,1,IND
2017,India,Asia,1,1,1,IND
2017,India,Asia,1,1,1,IND
2017,India,Asia,5,5,5,IND
2017,India,Asia,2,2,2,IND
2017,India,Asia,1,1,1,IND
2017,India,Asia,0,1,0,IND
2017,India,Asia,1,1,1,IND
2017,India,Asia,1,1,1,IND
2017,India,Asia,1,1,1,IND
2017,India,Asia,1,1,1,IND
2017,India,Asia,2,2,2,IND
2017,India,Asia,1,1,1,IND
2017,India,Asia,1,1,1,IND
2017,India,Asia,2,2,2,IND
2018,India,Asia,1,1,1,IND
2018,India,Asia,1,1,1,IND
2018,India,Asia,1,1,1,IND
2018,India,Asia,1,1,1,IND
2018,India,Asia,1,1,1,IND
2018,India,Asia,1,1,1,IND
2018,India,Asia,1,1,1,IND
2018,India,Asia,1,1,1,IND
2018,India,Asia,1,1,1,IND
2018,India,Asia,2,2,2,IND
2018,India,Asia,2,2,2,IND
2018,India,Asia,0,1,0,IND
2018,India,Asia,4,4,3,IND
2018,India,Asia,5,5,5,IND
2018,India,Asia,1,1,1,IND
2018,India,Asia,1,1,1,IND
2018,India,Asia,3,3,3,IND
2019,India,Asia,5,5,5,IND
2019,India,Asia,0,2,0,IND
2019,India,Asia,2,2,2,IND
2019,India,Asia,1,1,1,IND
2019,India,Asia,2,2,2,IND
2020,India,Asia,1,1,1,IND
2020,India,Asia,1,1,1,IND
2020,India,Asia,0,4,0,IND
2020,India,Asia,1,1,1,IND
2020,India,Asia,3,3,3,IND
2020,India,Asia,1,1,1,IND
2020,India,Asia,1,1,1,IND
2021,India,Asia,1,1,1,IND
2021,India,Asia,1,1,1,IND
2021,India,Asia,2,2,2,IND
2021,India,Asia,0,1,0,IND
2021,India,Asia,7,7,7,IND
2021,India,Asia,3,3,3,IND
2021,India,Asia,8,8,6,IND
1993,India,Asia,25,40,25,IND
1993,India,Asia,85,85,85,IND
1993,India,Asia,19,19,19,IND
1989,Indonesia,Asia,1,1,1,IDN
1991,Indonesia,Asia,3,3,3,IDN
1995,Indonesia,Asia,0,10,0,IDN
1995,Indonesia,Asia,1,1,1,IDN
1996,Indonesia,Asia,1,1,1,IDN
1996,Indonesia,Asia,1,1,1,IDN
1998,Indonesia,Asia,0,1,0,IDN
2000,Indonesia,Asia,1,1,1,IDN
2001,Indonesia,Asia,0,20,0,IDN
2006,Indonesia,Asia,6,6,6,IDN
2006,Indonesia,Asia,4,4,4,IDN
2013,Indonesia,Asia,1,1,1,IDN
2013,Indonesia,Asia,11,11,11,IDN
2013,Indonesia,Asia,3,3,3,IDN
2013,Indonesia,Asia,3,3,3,IDN
2013,Indonesia,Asia,1,1,1,IDN
2013,Indonesia,Asia,1,1,1,IDN
2014,Indonesia,Asia,4,4,4,IDN
2014,Indonesia,Asia,1,1,1,IDN
2014,Indonesia,Asia,2,2,2,IDN
2014,Indonesia,Asia,5,5,5,IDN
2017,Indonesia,Asia,1,1,1,IDN
2017,Indonesia,Asia,1,1,1,IDN
2018,Indonesia,Asia,2,3,2,IDN
2018,Indonesia,Asia,1,1,1,IDN
2018,Indonesia,Asia,3,3,3,IDN
2018,Indonesia,Asia,2,3,2,IDN
2018,Indonesia,Asia,17,31,16,IDN
2019,Indonesia,Asia,1,1,1,IDN
2019,Indonesia,Asia,4,15,4,IDN
2019,Indonesia,Asia,0,2,0,IDN
2019,Indonesia,Asia,1,1,1,IDN
2019,Indonesia,Asia,1,1,1,IDN
2019,Indonesia,Asia,3,3,3,IDN
2019,Indonesia,Asia,3,3,3,IDN
2019,Indonesia,Asia,0,1,0,IDN
2019,Indonesia,Asia,2,2,2,IDN
2020,Indonesia,Asia,1,1,1,IDN
2020,Indonesia,Asia,1,2,1,IDN
2020,Indonesia,Asia,1,1,1,IDN
2020,Indonesia,Asia,2,2,2,IDN
2020,Indonesia,Asia,1,1,1,IDN
2020,Indonesia,Asia,2,2,2,IDN
2020,Indonesia,Asia,1,1,1,IDN
2020,Indonesia,Asia,8,8,8,IDN
2020,Indonesia,Asia,2,2,1,IDN
2020,Indonesia,Asia,1,1,1,IDN
2020,Indonesia,Asia,1,1,0,IDN
2021,Indonesia,Asia,0,6,0,IDN
2021,Indonesia,Asia,1,1,1,IDN
2021,Indonesia,Asia,2,2,2,IDN
2021,Indonesia,Asia,1,1,1,IDN
2021,Indonesia,Asia,1,1,0,IDN
2021,Indonesia,Asia,1,1,1,IDN
2021,Indonesia,Asia,3,3,3,IDN
2021,Indonesia,Asia,1,1,0,IDN
2021,Indonesia,Asia,2,2,0,IDN
2021,Indonesia,Asia,1,1,0,IDN
2021,Indonesia,Asia,1,1,0,IDN
2021,Indonesia,Asia,1,1,1,IDN
2021,Indonesia,Asia,9,9,0,IDN
2021,Indonesia,Asia,1,1,1,IDN
2021,Indonesia,Asia,1,1,0,IDN
2021,Indonesia,Asia,2,2,0,IDN
2021,Indonesia,Asia,2,2,2,IDN
2021,Indonesia,Asia,2,2,2,IDN
2021,Indonesia,Asia,1,1,0,IDN
2021,Indonesia,Asia,3,5,0,IDN
2021,Indonesia,Asia,1,1,0,IDN
2021,Indonesia,Asia,4,4,4,IDN
2021,Indonesia,Asia,1,1,0,IDN
2021,Indonesia,Asia,1,1,1,IDN
2021,Indonesia,Asia,1,1,1,IDN
2021,Indonesia,Asia,1,1,1,IDN
2021,Indonesia,Asia,1,1,1,IDN
2021,Indonesia,Asia,1,1,0,IDN
2021,Indonesia,Asia,1,1,0,IDN
2021,Indonesia,Asia,1,1,1,IDN
2021,Indonesia,Asia,1,1,1,IDN
2021,Indonesia,Asia,1,1,0,IDN
1992,Indonesia,Asia,2,2,2,IDN
1992,Indonesia,Asia,3,3,3,IDN
1992,Indonesia,Asia,2,2,2,IDN
1992,Indonesia,Asia,2,2,2,IDN
1992,Indonesia,Asia,30,30,30,IDN
1993,Indonesia,Asia,2,2,2,IDN
1993,Indonesia,Asia,4,4,4,IDN
1993,Indonesia,Asia,10,10,10,IDN
1994,Indonesia,Asia,1,5,1,IDN
1994,Indonesia,Asia,4,8,1,IDN
1995,Indonesia,Asia,6,6,6,IDN
1995,Indonesia,Asia,2,2,2,IDN
1995,Indonesia,Asia,2,2,2,IDN
1995,Indonesia,Asia,1,1,1,IDN
1995,Indonesia,Asia,3,3,3,IDN
1995,Indonesia,Asia,3,3,3,IDN
1996,Indonesia,Asia,9,9,9,IDN
1996,Indonesia,Asia,1,1,1,IDN
1996,Indonesia,Asia,5,5,5,IDN
1996,Indonesia,Asia,0,20,0,IDN
1996,Indonesia,Asia,1,1,1,IDN
1996,Indonesia,Asia,1,1,1,IDN
1997,Indonesia,Asia,2,2,2,IDN
1997,Indonesia,Asia,0,28,0,IDN
1997,Indonesia,Asia,4,4,4,IDN
1997,Indonesia,Asia,6,6,6,IDN
1997,Indonesia,Asia,2,2,2,IDN
1997,Indonesia,Asia,4,4,4,IDN
1997,Indonesia,Asia,17,17,17,IDN
1997,Indonesia,Asia,1,1,1,IDN
1997,Indonesia,Asia,1,1,1,IDN
1997,Indonesia,Asia,1,1,1,IDN
1997,Indonesia,Asia,3,3,3,IDN
1997,Indonesia,Asia,7,7,7,IDN
1997,Indonesia,Asia,1,1,1,IDN
1997,Indonesia,Asia,2,2,2,IDN
1998,Indonesia,Asia,2,2,2,IDN
1998,Indonesia,Asia,3,3,3,IDN
1998,Indonesia,Asia,3,3,3,IDN
1998,Indonesia,Asia,1,1,1,IDN
1998,Indonesia,Asia,13,31,1,IDN
1998,Indonesia,Asia,3,3,0,IDN
1998,Indonesia,Asia,1,1,0,IDN
1998,Indonesia,Asia,4,4,4,IDN
1999,Indonesia,Asia,2,2,2,IDN
1999,Indonesia,Asia,0,1,0,IDN
1999,Indonesia,Asia,2,2,2,IDN
1999,Indonesia,Asia,2,2,2,IDN
1999,Indonesia,Asia,3,3,3,IDN
1999,Indonesia,Asia,0,3,0,IDN
1999,Indonesia,Asia,1,1,1,IDN
1999,Indonesia,Asia,4,4,4,IDN
1999,Indonesia,Asia,12,12,12,IDN
1989,Indonesia,Asia,1,1,1,IDN
1989,Indonesia,Asia,2,2,2,IDN
1989,Indonesia,Asia,2,2,2,IDN
1989,Indonesia,Asia,1,1,1,IDN
1990,Indonesia,Asia,0,53,0,IDN
1990,Indonesia,Asia,3,3,3,IDN
1990,Indonesia,Asia,1,1,0,IDN
1990,Indonesia,Asia,1,1,1,IDN
1990,Indonesia,Asia,1,1,1,IDN
1990,Indonesia,Asia,5,5,5,IDN
1990,Indonesia,Asia,1,1,0,IDN
1990,Indonesia,Asia,1,1,1,IDN
1990,Indonesia,Asia,2,2,0,IDN
1990,Indonesia,Asia,5,5,5,IDN
1990,Indonesia,Asia,4,5,4,IDN
1990,Indonesia,Asia,1,1,1,IDN
1990,Indonesia,Asia,4,4,4,IDN
1990,Indonesia,Asia,1,1,1,IDN
1990,Indonesia,Asia,2,2,2,IDN
1990,Indonesia,Asia,4,4,4,IDN
1990,Indonesia,Asia,7,7,0,IDN
1990,Indonesia,Asia,1,2,1,IDN
1990,Indonesia,Asia,1,1,1,IDN
1990,Indonesia,Asia,1,1,1,IDN
1990,Indonesia,Asia,2,2,2,IDN
1990,Indonesia,Asia,7,7,7,IDN
1990,Indonesia,Asia,1,1,1,IDN
1990,Indonesia,Asia,2,2,2,IDN
1990,Indonesia,Asia,1,1,1,IDN
1990,Indonesia,Asia,1,1,1,IDN
1990,Indonesia,Asia,1,1,1,IDN
1990,Indonesia,Asia,2,2,2,IDN
1990,Indonesia,Asia,9,9,9,IDN
1991,Indonesia,Asia,0,74,0,IDN
1991,Indonesia,Asia,1,1,0,IDN
1991,Indonesia,Asia,5,5,5,IDN
1991,Indonesia,Asia,3,3,3,IDN
1991,Indonesia,Asia,4,4,4,IDN
1991,Indonesia,Asia,1,1,1,IDN
1991,Indonesia,Asia,3,3,3,IDN
1991,Indonesia,Asia,3,3,3,IDN
1991,Indonesia,Asia,14,14,14,IDN
1991,Indonesia,Asia,0,1,0,IDN
1991,Indonesia,Asia,2,2,2,IDN
1991,Indonesia,Asia,2,2,2,IDN
1991,Indonesia,Asia,3,3,3,IDN
1991,Indonesia,Asia,6,6,6,IDN
1991,Indonesia,Asia,3,3,3,IDN
1991,Indonesia,Asia,5,5,5,IDN
1991,Indonesia,Asia,2,2,2,IDN
1991,Indonesia,Asia,1,1,1,IDN
1992,Indonesia,Asia,1,1,1,IDN
1992,Indonesia,Asia,1,1,1,IDN
1992,Indonesia,Asia,1,1,1,IDN
1992,Indonesia,Asia,2,2,2,IDN
1992,Indonesia,Asia,3,3,3,IDN
1993,Indonesia,Asia,2,2,2,IDN
1994,Indonesia,Asia,1,1,1,IDN
1994,Indonesia,Asia,1,1,1,IDN
1995,Indonesia,Asia,1,1,1,IDN
1995,Indonesia,Asia,6,6,6,IDN
1998,Indonesia,Asia,0,4,0,IDN
1998,Indonesia,Asia,2,2,2,IDN
1998,Indonesia,Asia,7,7,7,IDN
1999,Indonesia,Asia,9,17,9,IDN
1999,Indonesia,Asia,4,4,4,IDN
1999,Indonesia,Asia,0,3,0,IDN
1999,Indonesia,Asia,0,1,0,IDN
1999,Indonesia,Asia,2,6,2,IDN
1999,Indonesia,Asia,9,9,9,IDN
1999,Indonesia,Asia,2,2,2,IDN
1999,Indonesia,Asia,2,2,0,IDN
